更新日,曲名
2025/05/02,恋愛の時空 (天地無用!TV_26話挿入歌) 折笠愛 (2ch_off_on).mp4
2025/05/02,迷宮の彼方 (YsⅡ_本人映像) 杉本理恵 (2ch_vc_on).mp4
2025/05/02,命火 (最果てのパラディン 鉄錆の山の王_OP 本人MV) やなぎなぎ (2ch_off_on).mp4
2025/05/02,眠らされたリネージュ (魔法使いの嫁 SEASON2_後期OP) JUNNA (2ch_off_on).mp4
2025/05/02,満ちてくる時のむこうに (満ちてくる時のむこうに_ED) 平井菜水 (2ch_vc_on).mp4
2025/05/02,白夜幻想譚 (イリスのアトリエ エターナルマナ_OP) 霜月はるか (2ch_vc_on).mp4
2025/05/02,冬の旅人 (華の別れ_主題歌) 久石譲 (2ch_vc_on).mp4
2025/05/02,冬の旅人 (アルバム版) (華の別れ_主題歌 アルバム”illusion”収録版) 久石譲 (2ch_vc_on).mp4
2025/05/02,太陽の航路 (海賊王女_12話ED) JUNNA (2ch_vc_on).mp4
2025/05/02,相聞詩 (魔女と野獣_OP 本人MV) そこに鳴る (2ch_off_on).mp4
2025/05/02,心音 (アリスとテレスのまぼろし工場_主題歌) 中島みゆき (2ch_off_on).mp4
2025/05/02,光りのこども (アルバム曲_本人ライブ映像) 影山ヒロノブ (2ch_vc_on).mp4
2025/05/02,少年の日の夕暮れ (アルバム曲_夕暮れ集) 久石譲 (2ch_vc_on).mp4
2025/05/02,時計仕掛けの夢 (パチスロ タイムレスキュー_ウィンちゃんBB) 五條真由美 (2ch_off_on).mp4
2025/05/02,【Fes×Live映像】[スリーズブーケ]Celebration!_ラブライブ！蓮ノ空女学院スクールアイドルクラブ[105期Opening Fes×Live披露曲]_[3tr](Live-Cut-CDOn).mp4
2025/05/02,守りたい、その笑顔 (MV)(Off，On)／佐久間大介(Snow Man).mp4
2025/05/02,【声優ノンタイアップ曲】【-】【GO ALONG! GO AROUND!!】【林原めぐみ】【off-on】.mp4
2025/05/02,【鬼人幻燈抄_2人パート分け 】[ED]／千夜一夜 feat. 仲宗根泉(HY)／Hilcrhyme／On-Off.mp4
2025/05/02,【Lip lipples_ED】トウメイパズル／綺良雪_on-off.mp4
2025/05/02,【Lip lipples_ED】never／逢瀬アキラ_on-off.mp4
2025/05/02,箱庭の秘密 (off) メモリーズオフ 双想～Not always true～ [メモオフ9].mp4
2025/05/02,Not always true (off) メモリーズオフ 双想～Not always true～ [メモオフ9].mp4
2025/05/02,【想星のアクエリオン】告白 ver2／AKINO from bless4(on-UVRchorus-cut)※ED crm .mp4
2025/05/01,【ニコカラ】Beautiful Amulet.mp4
2025/05/01,【九龍ジェネリックロマンス】[OP]サマータイムゴースト／水曜日のカンパネラ(On-Cut)【naoo】.mp4
2025/05/01,【宇宙人ムームー】『ED』[さよなら人類]「さくらこ＆ムームー」(On-Off)(百合川)／パート分け.mp4
2025/05/01,【牝教師４～穢された教壇～】【OP】【優しい棘】【橘まお】【off-on】.mp4
2025/05/01,【Go!プリンセスプリキュア】-礒部花凜-Miracle Go!プリンセスプリキュア(off-on)Ver4.mp4
2025/05/01,【Lip lipples_OP】lip ripples／橋本みゆき_on-off.mp4
2025/05/01,【ライブ映像 - 4th Live】[蓮ノ空女学院スクールアイドルクラブ]いったん_ラブライブ！蓮ノ空女学院スクールアイドルクラブ[6thシングル]_[3tr](Live-Off-On).mp4
2025/05/01,【PT_あまママほりっく OP主題歌】甘く甘いまま／solfa feat.茶太_v1【ON-cut】.avi
2025/05/01,【クレオパトラ】「クレオパトラの涙」[Tm][由紀さおり][On-Off][アニメ][芝ちゃん].mp4
2025/04/30,【それでも妻を愛してる2 ～女教師妻・茉莉花の場合～】【ED】【ギルト-guilt-】【志來紗衣華】【off-on】.mp4
2025/04/30,#コンパス2.0 戦闘摂理解析システム (off-UVRchorus-on) ハートエイク【内田雄馬】※ED1.mp4
2025/04/30,完璧すぎて可愛げがないと婚約破棄された聖女は隣国に売られる (off-UVRchorus-on) 愛とか。【りりあ。 】.mp4
2025/04/30,青春プレリュード (アタッカーYOU!_OP) 加茂晴美 (2ch_VC_ON) UVR-MDX版.mp4
2025/04/30,【俺は星間国家の悪徳領主!】-最終未来少女-宇宙的MYSTERY(cut-on)パート分け.mp4
2025/04/30,【久保さんは僕を許さない】[ED]かすかでたしか（パート分け）／DIALOGUE＋〔MVC-On-Off〕.mp4
2025/04/30,【声優ノンタイアップ曲】【-】【はなれていても】【林原めぐみ】【off-on】.mp4
2025/04/30,【完璧すぎて可愛げがないと婚約破棄された聖女は隣国に売られる】[OP]／愛とか／りりあ。／On-Off.mp4
2025/04/29,神統記 (off-UVRchorus-on) 月と僕と新しい自分【STU48】.mp4
2025/04/29,【声優ノンタイアップ曲】【-】【WIN】【平野綾】【off-on】.mp4
2025/04/29,【完璧すぎて可愛げがないと婚約破棄された聖女は隣国に売られる】[OP]愛とか。／りりあ。(On-Cut)【naoo】.mp4
2025/04/29,星の王子さま プチ・プランス (星の王子さま プチ・プランス_OP) 鈴木賢三郎 (2ch_VC_ON) UVR-MDX版.mp4
2025/04/29,【シャーマンキング ふんばりスピリッツ】【IN】【妙処(B.P.)】【田中正彦】【off-on】.mp4
2025/04/29,【シャーマンキング ふんばりスピリッツ】【IN】【クリムセ】【上田祐司】【off-on】.mp4
2025/04/29,【映画 ラブライブ!虹ヶ咲学園スクールアイドル同好会 完結編】「どこにいても君は君」[Ed][虹ヶ咲学園スクールアイドル同好会][On-Off][アニメ][加古]パート分け有.mp4
2025/04/29,【機動戦士Gundam GQuuuuuuX】「もうどうなってもいいや」[Ed][星街すいせい][On-Off][アニメ][加古].mp4
2025/04/29,【BanG Dream! It's MyGO】春日影（Mygo!!!!!ver）／MyGO(on-off)[ブルーベリー]※公式PV（mini編集）_bb099.mp4
2025/04/29,【PT_アマナツ＋ OP主題歌】フィードバックサマー／夢乃ゆき_v1【ON-cut】.avi
2025/04/29,【神統記(テオゴニア) ED】 月と僕と新しい自分(cut&コーラス入-on) ／ STU48_けんちぃ_946.mp4
2025/04/29,【忍者と殺し屋のふたりぐらし ED】 にんころダンス(cut&コーラス入-off-on)_パート分け ／ HoneyWorks feat.ハコニワリリィ_けんちぃ_936.mp4
2025/04/29,【BanG Dream! It's MyGO】春日影（Mygo!!!!!ver）／MyGO(on-off)[ブルーベリー]※公式PV（mini編集）_bb099.mp4
2025/04/29,【すれ違う兄妹の壊れる倫理観_OP】Grimm／鈴森芽衣（CV.夏和小）_on-off.mp4
2025/04/28,【声優ノンタイアップ曲】【-】【TOO LATE (NEW Version)】【林原めぐみ】【off-on】.mp4
2025/04/28,【声優ノンタイアップ曲】【-】【TOO LATE】【林原めぐみ】【off-on】.mp4
2025/04/28,男女の友情は成立する？（いや、しないっ!!） (off-UVRchorus-on) Dear my Soleil【立花日菜】.mp4
2025/04/28,【片田舎のおっさん、剣聖になる_2人パート分け】[OP]／Alright!!!／FLOW／On-Off.mp4
2025/04/28,【一般曲】PLAYERS／YOASOBI(on-off)[ブルーベリー]※PS30周年記念曲公式MVPVカクテル映像_bb98.mp4
2025/04/28,【日常】「ヒャダインのカカカタ☆カタオモイ-C」[Op][ヒャダイン][On-Off][アニメ][芝ちゃん](パート分けあり).mp4
2025/04/28,【一般曲】雨／森高千里[on-off][ブルーベリー]※ライブ_bb097.mp4
2025/04/28,【一般曲】PLAYERS／YOASOBI(on-off)[ブルーベリー]※PS30周年記念曲公式MVPVカクテル映像_bb98.mp4
2025/04/28,【ようこそ！ スケベエルフの森へ】【ED】【VOICE】【志來紗衣華】【off-on】.mp4
2025/04/28,【一般曲】雨／森高千里[on-off][ブルーベリー]※ライブ_bb097.mp4
2025/04/28,ゼッタイ歌姫宣言ッ！_オルケリア（葵あずさ、藤本侑里、橘杏咲）_プリンセッション・オーケストラ_パート分け有_bb096.mp4
2025/04/28,昭和歌謡ソング_雨の西麻布_とんねるず_2CH.mp4
2025/04/27,【ヘブンバーンズレッド】IN Long Long Spell／XAI　鈴木このみ(on-UVRchorus-cut)※IN[2パート]crm.mp4
2025/04/27,【男女の友情は成立する？（いや、しないっ!!）】[ED]Dear my Soleil／立花日菜(On-Cut)【naoo】.mp4
2025/04/27,[夢みたあとで／GARNET CROW]名探偵コナン[on-off].mp4
2025/04/27,ゼッタイ歌姫宣言ッ！_オルケリア（葵あずさ、藤本侑里、橘杏咲）_プリンセッション・オーケストラ_パート分け有_bb096.mp4
2025/04/27,【けいおん！】ふわふわ時間(唯ver)／放課後ティータイム[on-cut].mp4
2025/04/27,【ボールパークでつかまえて！】『ED』[ボールパークでShake! Don't Shake!]「ルリコ　アオナ　こひなた　サラ　こころ」(On-Off)(百合川)／パート分け無し.mp4
2025/04/27,旅しよ！don't you？ [DUO] (cut) ざつ旅 -That's Journey-.mp4
2025/04/27,双炎の肖像（前半アニメED後半アニサマ2024ライブ映像）_イサミ・アオ (鈴木 崚汰)、ルイス・スミス (阿座上 洋平)_勇気爆発バーンブレイバーン_パート分けあり_2ch(on off)_bb94.mp4
2025/04/27,【ニコカラ】スターライト(MV Ver.).mp4
2025/04/27,さらば青春のハイウェイ (翔んだライバル_OP) ヴァージンVS (2ch_VC_ON) UVR-MDX版.mp4
2025/04/27,Vitual Insanity_Jamiroquai_2ch(on off)_bb93.mp4
2025/04/26,おはよう子どもショー_ガオー!はキングコングの合い言葉_子門真人_2CH.mp4
2025/04/26,【無職転生II ～異世界行ったら本気だす～】spiral (on+off)【LONGMAN】.mp4
2025/04/26,双炎の肖像（前半アニメED後半アニサマ2024ライブ映像）_イサミ・アオ (鈴木 崚汰)、ルイス・スミス (阿座上 洋平)_勇気爆発バーンブレイバーン_パート分けあり_2ch(on off)_bb94.mp4
2025/04/26,【カレイドスター】real identity (off+on)【Sugar】.mp4
2025/04/26,【ヴィジランテ-僕のヒーローアカデミア ILLEGALS-】けっかおーらい (on+off) 【こっちのけんと】.mp4
2025/04/26,Vitual Insanity_Jamiroquai_2ch(on off)_bb93.mp4
2025/04/26,【ミュージカル刀剣乱舞】千子村正蜻蛉切双騎出陣_刀剣乱舞(千子村正、蜻蛉切)(オンボーカルのみ).mp4
2025/04/26,【神姫PROJECT】「Variable Impulse」[Tm][Faylan][On-Off][ゲーム][加古]本人PV映像※エロ無し.mp4
2025/04/26,【神姫PROJECT】「Variable Impulse」[Tm][Faylan][On-Off][ゲーム][加古]アニメ映像※エロ有.mp4
2025/04/26,Connect your heart [PV] (off) 超昂大戦 エスカレーションヒロインズ.mp4
2025/04/26,【映画 ラブライブ!虹ヶ咲学園スクールアイドル同好会 完結編】「Cara Tesoro」[In][エマ・ヴェルデ（指出毬亜）][On-Off][アニメ][加古].mp4
2025/04/26,【PT_のーぶる♡バトラー OP主題歌】Cura me!／松下_v1【ON-OFF】.avi
2025/04/26,BanG Dream! Ave Mujica (off-UVRchorus-on) 八芒星ダンス【Ave Mujica】※Ave Mujica Official Music MV.mp4
2025/04/26,【[劇場版]僕とロボコ 主題歌】 ロりロっきゅんロぼ(cut&コーラス入-on) ／ ano_けんちぃ_939.mp4
2025/04/26,夏目友人帳 肆 OP_今、このとき。_ひいらぎ_2CH_画質UP版.mp4
2025/04/25,夏目友人帳 参 OP_僕にできること_HOW MERRY MARRY_2CH_画質UP版.mp4
2025/04/25,【謎解きはディナーのあとで】[ED]ラプソディ／BILLY BOO(On-Cut)【naoo】.mp4
2025/04/25,夏目友人帳 OP_一斉の声_喜多修平_2CH_画質UP版.mp4
2025/04/25,ボールパークでつかまえて！ (off-UVRchorus-on) Hurray!!【GENIC】※Ver1 暫定版 アニメ公式 MV.mp4
2025/04/25,炎炎ノ消防隊 参ノ章 (off-UVRchorus-on) ウルサイレン※梅田サイファー MV.mp4
2025/04/25,【日本へようこそエルフさん。】-樋口楓 叶-Yummy Yummy(cut-on)パート分けVer2.mp4
2025/04/25,【神姫PROJECT】「Revolution【re_i】」[Tm][喜多村英梨][On-Off][ゲーム][加古]ライブ映像※エロ無し.mp4
2025/04/25,【神姫PROJECT】「Revolution【re_i】」[Tm][喜多村英梨][On-Off][ゲーム][加古]ゲーム映像※エロあり.mp4
2025/04/25,【プリンセッション・オーケストラ】「君とつなぐオーケストラ」[Ed][オルケリア][On-Off][アニメ][加古]パート分け有り※ライブ映像.mp4
2025/04/25,【プリンセッション・オーケストラ】「君とつなぐオーケストラ」[Ed][オルケリア][On-Off][アニメ][加古]パート分け有り※アニメ映像.mp4
2025/04/25,【PT_すれ違う兄妹の壊れる倫理観 OP主題歌】Grimm／鈴森芽衣(CV：夏和小)_v1【ON-OFF】.avi
2025/04/25,日々は過ぎれど飯うまし (off-UVRchorus-on) 味噌汁とバター※汐れいら MV.mp4
2025/04/25,戦隊大失格 2nd season (off-UVRchorus-on) 正偽【梟note】.mp4
2025/04/24,【シャーマンキング ふんばりスピリッツ】【IN】【Companion】【沢海陽子】【off-on】.mp4
2025/04/24,最強の王様、二度目の人生は何をする？ (off-UVRchorus-on) 真昼の月【seiza】.mp4
2025/04/24,【ざつ旅-That's Journey-】旅しよ！don't  you？(パート分け)／harmoe[on-cut].mp4
2025/04/24,【mono】ウィークエンドロール(ver1)／halca[on-cut].mp4
2025/04/24,【魔法つかいプリキュア！！～MIRAI DAYS～】-高橋李依 堀江由衣  早見沙織-キセキラリンク(off-on)パート分けVer2.mp4
2025/04/24,【魔法つかいプリキュア！！～MIRAI DAYS～】-北川理恵-Dokkin◇魔法つかいプリキュア!!Part3～MIRAI DAYS～(off-on)Ver2.mp4
2025/04/24,一般曲 - SuperBloom／TrySail (麻倉もも， 夏川椎菜， 雨宮天)『on-cut chorus-UVR-cut』※パート分け有り、ミュージックビデオ.mp4
2025/04/24,日々は過ぎれど飯うまし (off-UVRchorus-on) そんなもんね【asmi】.mp4
2025/04/24,おんぶおばけの歌 (おんぶおばけ_OP) 前川陽子 (2ch_VC_ON) UVR-MDX版.mp4
2025/04/24,鬼人幻燈抄 (off-UVRchorus-on) コンティニュー【LEE】.mp4
2025/04/23,【日々は過ぎれど飯うまし】味噌汁とバター／汐れいら［on-off］.mp4
2025/04/23,【映画 ラブライブ!虹ヶ咲学園スクールアイドル同好会 完結編】「Rise Up High!」[In][桜坂しずく（前田佳織里）][On-Off][アニメ][芝ちゃん].mp4
2025/04/23,悲しみよこんにちは_斉藤由貴_めぞん一刻OP_2ch(on off)_bb92.mp4
2025/04/23,陽だまり_村下孝蔵_アニメPCゲーム画像差し込み_2ch(on off)_bb91.mp4
2025/04/23,ブルーバード_いきものがかり_ナルトLiVEアニメ差し込み_2ch(on off)_bb90.mp4
2025/04/23,おジャ魔女カーニバル_MAHO堂_QueenAIcover_(2ch on off)_bb89.mp4
2025/04/23,クラシック☆スターズ (off-UVRchorus-on) シンギュラリスト【内田雄馬】.mp4
2025/04/23,Ready to Rock_ロックは淑女の嗜みでして(2025)OP_(2ch on off)_bb088.mp4
2025/04/23,悲しみよこんにちは_斉藤由貴_めぞん一刻OP_2ch(on off)_bb92.mp4
2025/04/23,陽だまり_村下孝蔵_アニメPCゲーム画像差し込み_2ch(on off)_bb91.mp4
2025/04/23,ブルーバード_いきものがかり_ナルトLiVEアニメ差し込み_2ch(on off)_bb90.mp4
2025/04/23,おジャ魔女カーニバル_MAHO堂_QueenAIcover_(2ch on off)_bb89.mp4
2025/04/23,【シャーマンキング ふんばりスピリッツ】【IN】【不羈独立】【高山みなみ】【off-on】.mp4
2025/04/23,Ready to Rock_ロックは淑女の嗜みでして(2025)OP_(2ch on off)_bb088.mp4
2025/04/23,[風の行方／ Linked Horizon]ルクセンダルク大紀行[on-off].mp4
2025/04/23,[Sacred world／RAISE A SUILEN]アサルトリリィBOUQUET[on-off]※パート有.mp4
2025/04/23,【シャーマンキング ふんばりスピリッツ】【IN】【Verweile Douch!】【子安武人】【off-on】.mp4
2025/04/22,魔神創造伝ワタル (off-UVRchorus-on) 創【SANTA】※第２クール OP.mp4
2025/04/22,【シャーマンキング ふんばりスピリッツ】【IN】【トワイエ】【林原めぐみ】【off-on】.mp4
2025/04/22,パープル・ライト (ガラスの仮面_ED) 芦部真梨子 (2ch_VC_ON) UVR-MDX版.mp4
2025/04/22,【小市民シリーズ2期】[ED]／SugaRiddle／やなぎなぎ／On-Off.mp4
2025/04/22,【薬屋のひとりごと 2nd Season ED】 幸せのレシピ(cut&コーラス入-on) ／ 平井大_けんちぃ_861.mp4
2025/04/22,【ウマ娘 シンデレラグレイ】［ED］∞／オグリキャップ(CV：高柳知葉)（On-Semi-Mvc-Cut）※ver1.0・3話まで.mp4
2025/04/22,ガラスの仮面 (ガラスの仮面_OP) 芦部真梨子 (2ch_VC_ON) UVR-MDX版.mp4
2025/04/22,【映画 ラブライブ!虹ヶ咲学園スクールアイドル同好会 完結編】「PHOENIX」[In][鐘嵐珠（法元明菜）][On-Off][アニメ][加古].mp4
2025/04/22,音楽戦士 MUSIC FIGHTER - Orchestral Fantasia／水樹奈々「NANA MIZUKI LIVE RUNNER 2020 → 2022」『on-cut chorus-UVR-cut』※エレガ.mp4
2025/04/22,【巨乳大家族催眠】【ED】【Just A 'Dummy' 】【橘まお】【off-on】.mp4
2025/04/22,勘違いの工房主～英雄パーティの元雑用係が、実は戦闘以外がSSSランクだったというよくある話～ (off-UVRchorus-on) 春に消えて※LOT SPiRiTS MV.mp4
2025/04/22,謎解きはディナーのあとで (off-UVRchorus-on) MONTAGE【中島健人】.mp4
2025/04/22,俺は星間国家の悪徳領主！ (off-UVRchorus-on) なんとなく【藤咲凪】.mp4
2025/04/21,【俺は星間国家の悪徳領主！】[ED]なんとなく／藤咲凪(On-Cut)【naoo】.mp4
2025/04/21,DREAMER (本人_PV) 小比類巻かほる (2ch_VC_ON) UVR-MDX版.mp4
2025/04/21,【薬屋のひとりごと 2nd Season OP】 百花繚乱(cut&コーラス入-on)_Last版 ／ 幾田りら_けんちぃ_860.mp4
2025/04/21,夏目友人帳 伍ED_茜さす_Aimer_2CH__画質UP版.mp4
2025/04/21,炎炎ノ消防隊 参ノ章 (off-UVRchorus-on) 強火【女王蜂】※第１クール OP.mp4
